date,name,point
2018-02-03,페르디난드,8.92
2018-02-03,1급기밀,8.89
2018-02-03,극장판 포켓몬스터 너로 정했다!,8.86
2018-02-03,너의 이름은.,8.75
2018-02-03,라라랜드,8.6
2018-02-03,커뮤터,8.48
2018-02-03,지옥의 묵시록,8.42
2018-02-03,강철비,8.4
2018-02-03,킬러의 보디가드,8.39
2018-02-03,패터슨,8.31
2018-02-03,메이즈 러너: 데스 큐어,8.11
2018-02-03,진주 귀걸이를 한 소녀,8.08
2018-02-03,세 번째 살인,8.06
2018-02-03,쥬만지: 새로운 세계,8.04
2018-02-03,신과함께-죄와 벌,8.01
2018-02-03,너의 췌장을 먹고 싶어,7.99
2018-02-03,수면의 과학,7.95
2018-02-03,인시디어스4: 라스트 키,7.44
2018-02-03,직쏘,7.39
2018-02-03,돌아와요 부산항애(愛),5.52
2018-02-03,염력,5.41
2018-02-03,주문은 토끼입니까?? ~디어 마이 시스터~,4.43
2018-02-04,원더,9.41
2018-02-04,위대한 쇼맨,9.39
2018-02-04,동주,9.35
2018-02-04,아이 캔 스피크,9.35
2018-02-04,비밥바룰라,9.31
2018-02-04,1987,9.28
2018-02-04,타이타닉,9.27
2018-02-04,마지막 황제,9.22
2018-02-04,킹 오브 프리즘 한국어판,9.22
2018-02-04,러빙 빈센트,9.19
2018-02-04,다키스트 아워,9.19
2018-02-04,코코,9.18
2018-02-04,뽀로로 극장판 공룡섬 대모험,9.17
2018-02-04,내 사랑,9.17
2018-02-04,12 솔져스,9.03
2018-02-04,번지 점프를 하다,9.01
2018-02-04,그것만이 내 세상,8.98
2018-02-04,페르디난드,8.92
2018-02-04,1급기밀,8.9
2018-02-04,극장판 포켓몬스터 너로 정했다!,8.86
2018-02-04,너의 이름은.,8.75
2018-02-04,라라랜드,8.6
2018-02-04,커뮤터,8.47
2018-02-04,지옥의 묵시록,8.42
2018-02-04,강철비,8.4
2018-02-04,몬스터 패밀리,8.39
2018-02-04,킬러의 보디가드,8.39
2018-02-04,패터슨,8.31
2018-02-04,메이즈 러너: 데스 큐어,8.11
2018-02-04,진주 귀걸이를 한 소녀,8.09
2018-02-04,세 번째 살인,8.06
2018-02-04,쥬만지: 새로운 세계,8.04
2018-02-04,신과함께-죄와 벌,8.01
2018-02-04,너의 췌장을 먹고 싶어,8.0
2018-02-04,수면의 과학,7.95
2018-02-04,인시디어스4: 라스트 키,7.57
2018-02-04,직쏘,7.39
2018-02-04,돌아와요 부산항애(愛),5.48
2018-02-04,염력,5.31
2018-02-04,주문은 토끼입니까?? ~디어 마이 시스터~,4.42
2018-02-05,원더,9.42
2018-02-05,위대한 쇼맨,9.39
2018-02-05,동주,9.35
2018-02-05,아이 캔 스피크,9.35
2018-02-05,비밥바룰라,9.29
2018-02-05,1987,9.28
2018-02-05,타이타닉,9.28
2018-02-05,마지막 황제,9.22
2018-02-05,킹 오브 프리즘 한국어판,9.22
2018-02-05,러빙 빈센트,9.19
2018-02-05,다키스트 아워,9.19
2018-02-05,코코,9.18
2018-02-05,뽀로로 극장판 공룡섬 대모험,9.18
2018-02-05,내 사랑,9.17
2018-02-05,12 솔져스,9.06
2018-02-05,번지 점프를 하다,9.01
2018-02-05,그것만이 내 세상,8.97
2018-02-05,페르디난드,8.92
2018-02-05,1급기밀,8.91
2018-02-05,여배우는 오늘도,8.87
2018-02-05,너의 이름은.,8.75
2018-02-05,꿈의 제인,8.65
2018-02-05,라라랜드,8.6
2018-02-05,커뮤터,8.47
2018-02-05,지옥의 묵시록,8.42
2018-02-05,강철비,8.4
2018-02-05,몬스터 패밀리,8.39
2018-02-05,킬러의 보디가드,8.39
2018-02-05,패터슨,8.3
2018-02-05,메이즈 러너: 데스 큐어,8.1
2018-02-05,진주 귀걸이를 한 소녀,8.1
2018-02-05,세 번째 살인,8.06
2018-02-05,쥬만지: 새로운 세계,8.04
2018-02-05,신과함께-죄와 벌,8.01
2018-02-05,너의 췌장을 먹고 싶어,8.0
2018-02-05,수면의 과학,7.95
2018-02-05,블레이드 러너 2049,7.95
2018-02-05,인시디어스4: 라스트 키,7.46
2018-02-05,직쏘,7.39
2018-02-05,돌아와요 부산항애(愛),5.46
2018-02-05,염력,5.26
2018-02-05,주문은 토끼입니까?? ~디어 마이 시스터~,4.44
2018-02-06,원더,9.43
2018-02-06,위대한 쇼맨,9.39
2018-02-06,동주,9.35
2018-02-06,아이 캔 스피크,9.35
2018-02-06,비밥바룰라,9.29
2018-02-06,1987,9.28
2018-02-06,타이타닉,9.28
2018-02-06,마지막 황제,9.22
2018-02-06,킹 오브 프리즘 한국어판,9.22
2018-02-06,러빙 빈센트,9.19
2018-02-06,코코,9.19
2018-02-06,다키스트 아워,9.19
2018-02-06,뽀로로 극장판 공룡섬 대모험,9.17
2018-02-06,내 사랑,9.17
2018-02-06,12 솔져스,9.01
2018-02-06,그것만이 내 세상,8.97
2018-02-06,페르디난드,8.92
2018-02-06,1급기밀,8.91
2018-02-06,매디슨 카운티의 다리,8.9
2018-02-06,여배우는 오늘도,8.87
2018-02-06,극장판 포켓몬스터 너로 정했다!,8.86
2018-02-06,너의 이름은.,8.75
2018-02-06,꿈의 제인,8.65
2018-02-06,라라랜드,8.6
2018-02-06,커뮤터,8.46
2018-02-06,강철비,8.4
2018-02-06,몬스터 패밀리,8.39
2018-02-06,킬러의 보디가드,8.39
2018-02-06,패터슨,8.31
2018-02-06,진주 귀걸이를 한 소녀,8.11
2018-02-06,메이즈 러너: 데스 큐어,8.1
2018-02-06,세 번째 살인,8.06
2018-02-06,쥬만지: 새로운 세계,8.04
2018-02-06,신과함께-죄와 벌,8.01
2018-02-06,너의 췌장을 먹고 싶어,8.01
2018-02-06,수면의 과학,7.95
2018-02-06,블레이드 러너 2049,7.95
2018-02-06,인시디어스4: 라스트 키,7.41
2018-02-06,직쏘,7.39
2018-02-06,돌아와요 부산항애(愛),5.42
2018-02-06,염력,5.21
2018-02-06,주문은 토끼입니까?? ~디어 마이 시스터~,4.44
2018-02-07,원더,9.43
2018-02-07,위대한 쇼맨,9.39
2018-02-07,동주,9.35
2018-02-07,타이타닉,9.28
2018-02-07,1987,9.28
2018-02-07,비밥바룰라,9.28
2018-02-07,마지막 황제,9.22
2018-02-07,킹 오브 프리즘 한국어판,9.22
2018-02-07,다키스트 아워,9.19
2018-02-07,코코,9.19
2018-02-07,러빙 빈센트,9.19
2018-02-07,뽀로로 극장판 공룡섬 대모험,9.18
2018-02-07,내 사랑,9.17
2018-02-07,그것만이 내 세상,8.96
2018-02-07,12 솔져스,8.94
2018-02-07,페르디난드,8.92
2018-02-07,매디슨 카운티의 다리,8.9
2018-02-07,1급기밀,8.9
2018-02-07,여배우는 오늘도,8.87
2018-02-07,극장판 포켓몬스터 너로 정했다!,8.86
2018-02-07,너의 이름은.,8.75
2018-02-07,꿈의 제인,8.65
2018-02-07,라라랜드,8.6
2018-02-07,패딩턴,8.57
2018-02-07,커뮤터,8.46
2018-02-07,강철비,8.39
2018-02-07,몬스터 패밀리,8.39
2018-02-07,패터슨,8.31
2018-02-07,진주 귀걸이를 한 소녀,8.11
2018-02-07,메이즈 러너: 데스 큐어,8.1
2018-02-07,세 번째 살인,8.06
2018-02-07,쥬만지: 새로운 세계,8.03
2018-02-07,너의 췌장을 먹고 싶어,8.01
2018-02-07,신과함께-죄와 벌,8.01
2018-02-07,수면의 과학,7.96
2018-02-07,블레이드 러너 2049,7.95
2018-02-07,인시디어스4: 라스트 키,7.37
2018-02-07,돌아와요 부산항애(愛),5.37
2018-02-07,염력,5.19
2018-02-07,주문은 토끼입니까?? ~디어 마이 시스터~,4.45
2018-02-08,원더,9.43
2018-02-08,위대한 쇼맨,9.39
2018-02-08,동주,9.35
2018-02-08,타이타닉,9.28
2018-02-08,1987,9.27
2018-02-08,비밥바룰라,9.24
2018-02-08,킹 오브 프리즘 한국어판,9.22
2018-02-08,마지막 황제,9.22
2018-02-08,코코,9.19
2018-02-08,러빙 빈센트,9.19
2018-02-08,다키스트 아워,9.18
2018-02-08,뽀로로 극장판 공룡섬 대모험,9.18
2018-02-08,내 사랑,9.17
2018-02-08,그것만이 내 세상,8.96
2018-02-08,12 솔져스,8.93
2018-02-08,페르디난드,8.92
2018-02-08,매디슨 카운티의 다리,8.9
2018-02-08,1급기밀,8.89
2018-02-08,여배우는 오늘도,8.88
2018-02-08,극장판 포켓몬스터 너로 정했다!,8.86
2018-02-08,꿈의 제인,8.65
2018-02-08,라라랜드,8.6
2018-02-08,패딩턴,8.57
2018-02-08,커뮤터,8.47
2018-02-08,강철비,8.39
2018-02-08,패터슨,8.31
2018-02-08,진주 귀걸이를 한 소녀,8.11
2018-02-08,메이즈 러너: 데스 큐어,8.1
2018-02-08,세 번째 살인,8.06
2018-02-08,너의 췌장을 먹고 싶어,8.02
2018-02-08,신과함께-죄와 벌,8.01
2018-02-08,조선명탐정: 흡혈괴마의 비밀,7.96
2018-02-08,수면의 과학,7.96
2018-02-08,블레이드 러너 2049,7.95
2018-02-08,더 그레이,7.6
2018-02-08,인시디어스4: 라스트 키,7.33
2018-02-08,돌아와요 부산항애(愛),5.26
2018-02-08,염력,5.18
2018-02-09,원더,9.43
2018-02-09,위대한 쇼맨,9.39
2018-02-09,동주,9.35
2018-02-09,타이타닉,9.28
2018-02-09,1987,9.27
2018-02-09,비밥바룰라,9.25
2018-02-09,마지막 황제,9.22
2018-02-09,킹 오브 프리즘 한국어판,9.22
2018-02-09,코코,9.2
2018-02-09,러빙 빈센트,9.19
2018-02-09,다키스트 아워,9.18
2018-02-09,뽀로로 극장판 공룡섬 대모험,9.18
2018-02-09,내 사랑,9.17
2018-02-09,그것만이 내 세상,8.96
2018-02-09,12 솔져스,8.92
2018-02-09,페르디난드,8.91
2018-02-09,매디슨 카운티의 다리,8.91
2018-02-09,1급기밀,8.89
2018-02-09,여배우는 오늘도,8.88
2018-02-09,극장판 포켓몬스터 너로 정했다!,8.86
2018-02-09,꿈의 제인,8.65
2018-02-09,라라랜드,8.6
2018-02-09,패딩턴,8.57
2018-02-09,커뮤터,8.45
2018-02-09,강철비,8.39
2018-02-09,패터슨,8.31
2018-02-09,진주 귀걸이를 한 소녀,8.12
2018-02-09,메이즈 러너: 데스 큐어,8.1
2018-02-09,세 번째 살인,8.07
2018-02-09,조선명탐정: 흡혈괴마의 비밀,8.06
2018-02-09,너의 췌장을 먹고 싶어,8.02
2018-02-09,신과함께-죄와 벌,8.0
2018-02-09,수면의 과학,7.96
2018-02-09,블레이드 러너 2049,7.95
2018-02-09,인시디어스4: 라스트 키,7.3
2018-02-09,돌아와요 부산항애(愛),5.27
2018-02-09,염력,5.17
2018-02-10,원더,9.43
2018-02-10,위대한 쇼맨,9.39
2018-02-10,타이타닉,9.28
2018-02-10,1987,9.27
2018-02-10,비밥바룰라,9.22
2018-02-10,마지막 황제,9.22
2018-02-10,킹 오브 프리즘 한국어판,9.22
2018-02-10,코코,9.2
2018-02-10,러빙 빈센트,9.19
2018-02-10,다키스트 아워,9.18
2018-02-10,뽀로로 극장판 공룡섬 대모험,9.18
2018-02-10,내 사랑,9.17
2018-02-10,그것만이 내 세상,8.96
2018-02-10,12 솔져스,8.93
2018-02-10,페르디난드,8.92
2018-02-10,매디슨 카운티의 다리,8.91
2018-02-10,1급기밀,8.89
2018-02-10,여배우는 오늘도,8.87
2018-02-10,극장판 포켓몬스터 너로 정했다!,8.86
2018-02-10,꿈의 제인,8.65
2018-02-10,라라랜드,8.6
2018-02-10,패딩턴,8.57
2018-02-10,커뮤터,8.45
2018-02-10,강철비,8.39
2018-02-10,패터슨,8.3
2018-02-10,진주 귀걸이를 한 소녀,8.11
2018-02-10,메이즈 러너: 데스 큐어,8.1
2018-02-10,세 번째 살인,8.06
2018-02-10,너의 췌장을 먹고 싶어,8.02
2018-02-10,신과함께-죄와 벌,8.01
2018-02-10,수면의 과학,7.96
2018-02-10,블레이드 러너 2049,7.95
2018-02-10,조선명탐정: 흡혈괴마의 비밀,7.94
2018-02-10,예수는 역사다,7.69
2018-02-10,인시디어스4: 라스트 키,7.28
2018-02-10,염력,5.15
2018-02-11,원더,9.42
2018-02-11,위대한 쇼맨,9.39
2018-02-11,타이타닉,9.28
2018-02-11,1987,9.27
2018-02-11,마지막 황제,9.22
2018-02-11,킹 오브 프리즘 한국어판,9.22
2018-02-11,비밥바룰라,9.21
2018-02-11,코코,9.2
2018-02-11,러빙 빈센트,9.19
2018-02-11,다키스트 아워,9.19
2018-02-11,내 사랑,9.17
2018-02-11,뽀로로 극장판 공룡섬 대모험,9.17
2018-02-11,그것만이 내 세상,8.96
2018-02-11,페르디난드,8.92
2018-02-11,매디슨 카운티의 다리,8.91
2018-02-11,1급기밀,8.89
2018-02-11,12 솔져스,8.88
2018-02-11,극장판 포켓몬스터 너로 정했다!,8.86
2018-02-11,꿈의 제인,8.65
2018-02-11,라라랜드,8.6
2018-02-11,커뮤터,8.45
2018-02-11,강철비,8.39
2018-02-11,패터슨,8.3
2018-02-11,진주 귀걸이를 한 소녀,8.1
2018-02-11,메이즈 러너: 데스 큐어,8.09
2018-02-11,세 번째 살인,8.06
2018-02-11,너의 췌장을 먹고 싶어,8.02
2018-02-11,신과함께-죄와 벌,8.01
2018-02-11,수면의 과학,7.96
2018-02-11,블레이드 러너 2049,7.95
2018-02-11,조선명탐정: 흡혈괴마의 비밀,7.72
2018-02-11,인시디어스4: 라스트 키,7.23
2018-02-11,염력,5.15
2018-02-12,원더,9.41
2018-02-12,위대한 쇼맨,9.39
2018-02-12,굿 윌 헌팅,9.33
2018-02-12,타이타닉,9.29
2018-02-12,1987,9.27
2018-02-12,마지막 황제,9.22
2018-02-12,킹 오브 프리즘 한국어판,9.22
2018-02-12,코코,9.2
2018-02-12,비밥바룰라,9.2
2018-02-12,다키스트 아워,9.2
2018-02-12,러빙 빈센트,9.19
2018-02-12,내 사랑,9.17
2018-02-12,뽀로로 극장판 공룡섬 대모험,9.17
2018-02-12,패딩턴 2,9.12
2018-02-12,그것만이 내 세상,8.96
2018-02-12,페르디난드,8.92
2018-02-12,매디슨 카운티의 다리,8.91
2018-02-12,1급기밀,8.88
2018-02-12,극장판 포켓몬스터 너로 정했다!,8.86
2018-02-12,12 솔져스,8.85
2018-02-12,라라랜드,8.6
2018-02-12,커뮤터,8.45
2018-02-12,강철비,8.39
2018-02-12,패터슨,8.31
2018-02-12,진주 귀걸이를 한 소녀,8.1
2018-02-12,메이즈 러너: 데스 큐어,8.09
2018-02-12,세 번째 살인,8.06
2018-02-12,너의 췌장을 먹고 싶어,8.02
2018-02-12,신과함께-죄와 벌,8.0
2018-02-12,수면의 과학,7.96
2018-02-12,블레이드 러너 2049,7.95
2018-02-12,조선명탐정: 흡혈괴마의 비밀,7.65
2018-02-12,인시디어스4: 라스트 키,7.23
2018-02-12,염력,5.14
2018-02-13,원더,9.41
2018-02-13,위대한 쇼맨,9.39
2018-02-13,굿 윌 헌팅,9.33
2018-02-13,타이타닉,9.29
2018-02-13,1987,9.27
2018-02-13,마지막 황제,9.22
2018-02-13,킹 오브 프리즘 한국어판,9.22
2018-02-13,다키스트 아워,9.21
2018-02-13,코코,9.2
2018-02-13,러빙 빈센트,9.19
2018-02-13,비밥바룰라,9.18
2018-02-13,내 사랑,9.17
2018-02-13,뽀로로 극장판 공룡섬 대모험,9.17
2018-02-13,패딩턴 2,9.15
2018-02-13,그것만이 내 세상,8.96
2018-02-13,페르디난드,8.92
2018-02-13,매디슨 카운티의 다리,8.91
2018-02-13,극장판 포켓몬스터 너로 정했다!,8.86
2018-02-13,1급기밀,8.86
2018-02-13,12 솔져스,8.85
2018-02-13,라라랜드,8.6
2018-02-13,커뮤터,8.45
2018-02-13,강철비,8.39
2018-02-13,패터슨,8.31
2018-02-13,진주 귀걸이를 한 소녀,8.11
2018-02-13,메이즈 러너: 데스 큐어,8.09
2018-02-13,세 번째 살인,8.06
2018-02-13,너의 췌장을 먹고 싶어,8.02
2018-02-13,신과함께-죄와 벌,8.0
2018-02-13,수면의 과학,7.96
2018-02-13,블레이드 러너 2049,7.95
2018-02-13,조선명탐정: 흡혈괴마의 비밀,7.59
2018-02-13,인시디어스4: 라스트 키,7.2
2018-02-13,염력,5.13
2018-02-14,원더,9.4
2018-02-14,위대한 쇼맨,9.39
2018-02-14,굿 윌 헌팅,9.33
2018-02-14,타이타닉,9.29
2018-02-14,1987,9.26
2018-02-14,킹 오브 프리즘 한국어판,9.22
2018-02-14,코코,9.2
2018-02-14,다키스트 아워,9.2
2018-02-14,러빙 빈센트,9.19
2018-02-14,내 사랑,9.17
2018-02-14,뽀로로 극장판 공룡섬 대모험,9.17
2018-02-14,패딩턴 2,9.16
2018-02-14,비밥바룰라,9.14
2018-02-14,그것만이 내 세상,8.96
2018-02-14,페르디난드,8.92
2018-02-14,매디슨 카운티의 다리,8.91
2018-02-14,극장판 포켓몬스터 너로 정했다!,8.86
2018-02-14,12 솔져스,8.84
2018-02-14,1급기밀,8.78
2018-02-14,라라랜드,8.6
2018-02-14,커뮤터,8.45
2018-02-14,패터슨,8.31
2018-02-14,진주 귀걸이를 한 소녀,8.11
2018-02-14,메이즈 러너: 데스 큐어,8.09
2018-02-14,세 번째 살인,8.06
2018-02-14,너의 췌장을 먹고 싶어,8.02
2018-02-14,블랙 팬서,8.02
2018-02-14,신과함께-죄와 벌,8.0
2018-02-14,수면의 과학,7.96
2018-02-14,블레이드 러너 2049,7.95
2018-02-14,골든슬럼버,7.61
2018-02-14,조선명탐정: 흡혈괴마의 비밀,7.51
2018-02-14,인시디어스4: 라스트 키,7.16
2018-02-14,염력,5.12
2018-02-15,원더,9.4
2018-02-15,위대한 쇼맨,9.39
2018-02-15,굿 윌 헌팅,9.33
2018-02-15,타이타닉,9.29
2018-02-15,1987,9.26
2018-02-15,킹 오브 프리즘 한국어판,9.22
2018-02-15,다키스트 아워,9.21
2018-02-15,코코,9.2
2018-02-15,러빙 빈센트,9.19
2018-02-15,패딩턴 2,9.18
2018-02-15,내 사랑,9.17
2018-02-15,뽀로로 극장판 공룡섬 대모험,9.17
2018-02-15,비밥바룰라,9.12
2018-02-15,그것만이 내 세상,8.96
2018-02-15,페르디난드,8.92
2018-02-15,매디슨 카운티의 다리,8.91
2018-02-15,극장판 포켓몬스터 너로 정했다!,8.86
2018-02-15,12 솔져스,8.84
2018-02-15,1급기밀,8.75
2018-02-15,블레이드 러너,8.73
2018-02-15,라라랜드,8.6
2018-02-15,패터슨,8.31
2018-02-15,진주 귀걸이를 한 소녀,8.11
2018-02-15,메이즈 러너: 데스 큐어,8.09
2018-02-15,세 번째 살인,8.06
2018-02-15,너의 췌장을 먹고 싶어,8.02
2018-02-15,신과함께-죄와 벌,7.99
2018-02-15,수면의 과학,7.96
2018-02-15,블레이드 러너 2049,7.95
2018-02-15,블랙 팬서,7.81
2018-02-15,조선명탐정: 흡혈괴마의 비밀,7.44
2018-02-15,인시디어스4: 라스트 키,7.14
2018-02-15,골든슬럼버,6.81
2018-02-15,흥부,6.58
2018-02-15,염력,5.09
2018-02-16,원더,9.4
2018-02-16,위대한 쇼맨,9.39
2018-02-16,굿 윌 헌팅,9.33
2018-02-16,타이타닉,9.29
2018-02-16,1987,9.26
2018-02-16,킹 오브 프리즘 한국어판,9.22
2018-02-16,다키스트 아워,9.21
2018-02-16,코코,9.2
2018-02-16,패딩턴 2,9.2
2018-02-16,러빙 빈센트,9.19
2018-02-16,내 사랑,9.17
2018-02-16,뽀로로 극장판 공룡섬 대모험,9.17
2018-02-16,비밥바룰라,9.11
2018-02-16,그것만이 내 세상,8.96
2018-02-16,페르디난드,8.92
2018-02-16,매디슨 카운티의 다리,8.91
2018-02-16,극장판 포켓몬스터 너로 정했다!,8.86
2018-02-16,12 솔져스,8.83
2018-02-16,1급기밀,8.76
2018-02-16,블레이드 러너,8.73
2018-02-16,라라랜드,8.6
2018-02-16,패터슨,8.31
2018-02-16,진주 귀걸이를 한 소녀,8.1
2018-02-16,메이즈 러너: 데스 큐어,8.09
2018-02-16,세 번째 살인,8.06
2018-02-16,너의 췌장을 먹고 싶어,8.03
2018-02-16,신과함께-죄와 벌,7.98
2018-02-16,수면의 과학,7.96
2018-02-16,블레이드 러너 2049,7.96
2018-02-16,블랙 팬서,7.8
2018-02-16,조선명탐정: 흡혈괴마의 비밀,7.35
2018-02-16,인시디어스4: 라스트 키,7.13
2018-02-16,골든슬럼버,6.39
2018-02-16,흥부,5.99
2018-02-16,염력,5.09
2018-02-17,원더,9.4
2018-02-17,위대한 쇼맨,9.39
2018-02-17,굿 윌 헌팅,9.33
2018-02-17,타이타닉,9.29
2018-02-17,1987,9.26
2018-02-17,다키스트 아워,9.23
2018-02-17,킹 오브 프리즘 한국어판,9.22
2018-02-17,코코,9.21
2018-02-17,러빙 빈센트,9.19
2018-02-17,패딩턴 2,9.19
2018-02-17,내 사랑,9.17
2018-02-17,뽀로로 극장판 공룡섬 대모험,9.17
2018-02-17,비밥바룰라,9.1
2018-02-17,그것만이 내 세상,8.96
2018-02-17,페르디난드,8.91
2018-02-17,매디슨 카운티의 다리,8.91
2018-02-17,극장판 포켓몬스터 너로 정했다!,8.86
2018-02-17,12 솔져스,8.83
2018-02-17,1급기밀,8.77
2018-02-17,블레이드 러너,8.73
2018-02-17,라라랜드,8.6
2018-02-17,B급 며느리,8.52
2018-02-17,패터슨,8.31
2018-02-17,진주 귀걸이를 한 소녀,8.1
2018-02-17,메이즈 러너: 데스 큐어,8.08
2018-02-17,세 번째 살인,8.06
2018-02-17,너의 췌장을 먹고 싶어,8.03
2018-02-17,신과함께-죄와 벌,7.97
2018-02-17,수면의 과학,7.96
2018-02-17,블레이드 러너 2049,7.95
2018-02-17,블랙 팬서,7.67
2018-02-17,조선명탐정: 흡혈괴마의 비밀,7.27
2018-02-17,인시디어스4: 라스트 키,7.06
2018-02-17,골든슬럼버,6.14
2018-02-17,흥부,5.69
2018-02-17,염력,5.08
2018-02-18,원더,9.4
2018-02-18,위대한 쇼맨,9.39
2018-02-18,굿 윌 헌팅,9.33
2018-02-18,타이타닉,9.29
2018-02-18,1987,9.26
2018-02-18,다키스트 아워,9.23
2018-02-18,킹 오브 프리즘 한국어판,9.22
2018-02-18,코코,9.21
2018-02-18,러빙 빈센트,9.19
2018-02-18,내 사랑,9.17
2018-02-18,뽀로로 극장판 공룡섬 대모험,9.17
2018-02-18,패딩턴 2,9.17
2018-02-18,비밥바룰라,9.09
2018-02-18,그것만이 내 세상,8.96
2018-02-18,페르디난드,8.91
2018-02-18,매디슨 카운티의 다리,8.91
2018-02-18,극장판 포켓몬스터 너로 정했다!,8.86
2018-02-18,12 솔져스,8.83
2018-02-18,1급기밀,8.79
2018-02-18,블레이드 러너,8.73
2018-02-18,라라랜드,8.6
2018-02-18,B급 며느리,8.53
2018-02-18,올 더 머니,8.32
2018-02-18,패터슨,8.31
2018-02-18,진주 귀걸이를 한 소녀,8.11
2018-02-18,메이즈 러너: 데스 큐어,8.08
2018-02-18,세 번째 살인,8.06
2018-02-18,수면의 과학,7.96
2018-02-18,신과함께-죄와 벌,7.96
2018-02-18,블레이드 러너 2049,7.95
2018-02-18,블랙 팬서,7.56
2018-02-18,조선명탐정: 흡혈괴마의 비밀,7.22
2018-02-18,인시디어스4: 라스트 키,7.04
2018-02-18,골든슬럼버,6.1
2018-02-18,흥부,5.52
2018-02-18,염력,5.08
2018-02-19,원더,9.39
2018-02-19,위대한 쇼맨,9.39
2018-02-19,굿 윌 헌팅,9.33
2018-02-19,타이타닉,9.29
2018-02-19,1987,9.26
2018-02-19,다키스트 아워,9.22
2018-02-19,킹 오브 프리즘 한국어판,9.21
2018-02-19,코코,9.21
2018-02-19,러빙 빈센트,9.19
2018-02-19,내 사랑,9.17
2018-02-19,뽀로로 극장판 공룡섬 대모험,9.17
2018-02-19,패딩턴 2,9.17
2018-02-19,비밥바룰라,9.09
2018-02-19,그것만이 내 세상,8.96
2018-02-19,페르디난드,8.92
2018-02-19,매디슨 카운티의 다리,8.91
2018-02-19,12 솔져스,8.84
2018-02-19,1급기밀,8.81
2018-02-19,스테이션 7,8.75
2018-02-19,블레이드 러너,8.73
2018-02-19,무간도 2 - 혼돈의 시대,8.67
2018-02-19,라라랜드,8.6
2018-02-19,B급 며느리,8.56
2018-02-19,강철비,8.38
2018-02-19,패터슨,8.31
2018-02-19,올 더 머니,8.31
2018-02-19,진주 귀걸이를 한 소녀,8.1
2018-02-19,메이즈 러너: 데스 큐어,8.08
2018-02-19,세 번째 살인,8.05
2018-02-19,수면의 과학,7.96
2018-02-19,신과함께-죄와 벌,7.95
2018-02-19,블랙 팬서,7.52
2018-02-19,조선명탐정: 흡혈괴마의 비밀,7.17
2018-02-19,인시디어스4: 라스트 키,7.03
2018-02-19,불한당: 나쁜 놈들의 세상,6.05
2018-02-19,골든슬럼버,6.01
2018-02-19,흥부,5.45
2018-02-19,염력,5.08
2018-02-20,젝스키스 에이틴,9.54
2018-02-20,원더,9.4
2018-02-20,위대한 쇼맨,9.39
2018-02-20,굿 윌 헌팅,9.33
2018-02-20,타이타닉,9.29
2018-02-20,1987,9.26
2018-02-20,마지막 황제,9.22
2018-02-20,다키스트 아워,9.22
2018-02-20,킹 오브 프리즘 한국어판,9.21
2018-02-20,코코,9.21
2018-02-20,러빙 빈센트,9.2
2018-02-20,패딩턴 2,9.18
2018-02-20,내 사랑,9.17
2018-02-20,무간도,9.1
2018-02-20,비밥바룰라,9.09
2018-02-20,그것만이 내 세상,8.96
2018-02-20,페르디난드,8.92
2018-02-20,12 솔져스,8.84
2018-02-20,1급기밀,8.83
2018-02-20,스테이션 7,8.75
2018-02-20,블레이드 러너,8.73
2018-02-20,맨체스터 바이 더 씨,8.7
2018-02-20,무간도 2 - 혼돈의 시대,8.67
2018-02-20,명탐정 코난 : 감벽의 관,8.63
2018-02-20,라라랜드,8.6
2018-02-20,B급 며느리,8.56
2018-02-20,강철비,8.38
2018-02-20,패터슨,8.31
2018-02-20,올 더 머니,8.31
2018-02-20,우리의 20세기,8.25
2018-02-20,진주 귀걸이를 한 소녀,8.1
2018-02-20,메이즈 러너: 데스 큐어,8.08
2018-02-20,문라이트,8.08
2018-02-20,세 번째 살인,8.05
2018-02-20,수면의 과학,7.95
2018-02-20,신과함께-죄와 벌,7.95
2018-02-20,블랙 팬서,7.53
2018-02-20,조선명탐정: 흡혈괴마의 비밀,7.14
2018-02-20,인시디어스4: 라스트 키,7.04
2018-02-20,불한당: 나쁜 놈들의 세상,6.05
2018-02-20,골든슬럼버,5.96
2018-02-20,흥부,5.4
2018-02-20,염력,5.08
2018-02-21,원더,9.4
2018-02-21,위대한 쇼맨,9.39
2018-02-21,젝스키스 에이틴,9.34
2018-02-21,굿 윌 헌팅,9.33
2018-02-21,타이타닉,9.29
2018-02-21,1987,9.26
2018-02-21,"서서평, 천천히 평온하게",9.22
2018-02-21,마지막 황제,9.22
2018-02-21,다키스트 아워,9.22
2018-02-21,코코,9.21
2018-02-21,킹 오브 프리즘 한국어판,9.21
2018-02-21,러빙 빈센트,9.2
2018-02-21,패딩턴 2,9.17
2018-02-21,내 사랑,9.17
2018-02-21,무간도,9.1
2018-02-21,비밥바룰라,9.09
2018-02-21,불멸의 연인,9.0
2018-02-21,그것만이 내 세상,8.96
2018-02-21,페르디난드,8.92
2018-02-21,12 솔져스,8.84
2018-02-21,1급기밀,8.82
2018-02-21,블레이드 러너,8.73
2018-02-21,맨체스터 바이 더 씨,8.7
2018-02-21,무간도 2 - 혼돈의 시대,8.67
2018-02-21,라라랜드,8.6
2018-02-21,명탐정 코난 : 감벽의 관,8.56
2018-02-21,B급 며느리,8.54
2018-02-21,커뮤터,8.39
2018-02-21,강철비,8.38
2018-02-21,패터슨,8.32
